invoice_id,supplier_id,department_id,invoice_date,invoice_amount,currency,payment_terms,invoice_type,submission_hour,image_path,supplier_country,supplier_age_days,supplier_risk_score,blacklisted_flag,avg_invoice_amount,is_fraud,fraud_type,fraud_tags,explanations,supplier_invoice_count_30d,supplier_avg_amount_90d,invoice_amount_zscore,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,region,annual_budget,ocr_total_extracted,image_tamper_flag
INV_0242166,e8a3f341-c881-4065-ba2c-98ce0b19f88e,DPT_024,2023-10-23,8493.58,ZAR,NET30,SERVICES,22,,BW,4093,0.063,0,4535.43,0,NONE,,"{""reason"": ""NONE""}",8.0,6404.138333333333,0.1054082754814649,0,0,0,Rhode Island,498951463.41568965,,
INV_0271863,78ae8d5d-fe26-4e77-9b45-47e072fefdc2,DPT_020,2023-01-25,2673.18,ZAR,NET60,SERVICES,2,,CU,350,0.256,0,2879.82,0,NONE,,"{""reason"": ""NONE""}",18.0,3461.418333333333,-0.5550904776902982,0,0,1,New Jersey,245316830.24895635,,
INV_0061212,5b58eb49-c978-4b52-9d1c-0838edc8cca8,DPT_033,2023-12-19,18368.69,ZAR,NET30,GOODS,9,,TZ,1062,0.254,0,10597.88,0,NONE,,"{""reason"": ""NONE""}",15.0,13794.65627906977,1.2260353530764772,0,0,0,Pennsylvania,228230337.7671311,,
INV_0270205,7a1b5806-6160-46b4-9360-715fc3fe0183,DPT_014,2023-12-27,2871.9,ZAR,NET90,GOODS,16,,SB,3346,0.396,0,3346.12,0,NONE,,"{""reason"": ""NONE""}",12.0,4238.133181818182,-0.5325397402443678,0,0,0,Texas,213889789.54939508,,
INV_0009075,e8ca7483-dc0e-4375-85d0-691c33cd1d56,DPT_027,2023-08-24,1765.72,ZAR,NET60,GOODS,15,,DK,92,0.163,0,2005.44,0,NONE,,"{""reason"": ""NONE""}",12.0,2113.8046666666664,-0.6580690012545287,0,0,0,Maine,381793424.7985393,,
INV_0249554,0ef8c2d6-f7fd-4646-b7bb-3eec4bf50b52,DPT_026,2023-06-22,9537.52,ZAR,NET30,SERVICES,7,,NP,111,0.455,0,4837.29,0,NONE,,"{""reason"": ""NONE""}",13.0,5792.284799999999,0.2238745438455173,0,0,0,New York,63687498.0357117,,
INV_0029442,67f48ad5-4d0b-4d1a-91b0-e1d99d9262af,DPT_018,2023-04-26,4736.98,ZAR,NET30,SERVICES,9,,MK,4999,0.325,0,6951.35,0,NONE,,"{""reason"": ""NONE""}",12.0,7461.565142857143,-0.3208905383741198,0,0,0,California,419911365.2428973,,
INV_0231084,0e63813e-d22e-4226-9fb8-944dde0018aa,DPT_033,2023-10-11,8732.81,ZAR,NET60,SERVICES,5,data/v1/20251214_172643/images/INV_0231084.png,HU,3257,0.086,0,5672.29,0,NONE,,"{""reason"": ""NONE""}",8.0,6631.983428571428,0.13255608606515,0,0,1,Pennsylvania,228230337.7671311,22839.72,0.0
INV_0293516,0b9bd934-23c8-4d30-9dde-7969688613db,DPT_025,2023-08-27,712.55,ZAR,NET90,GOODS,14,,MU,635,0.159,0,1595.53,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",23.0,1798.0066666666664,-0.7775826896398469,0,1,0,North Carolina,21713503.886269618,,
INV_0088934,6f5842c3-ff86-4c31-9d66-e8155a4153b3,DPT_013,2023-06-13,4059.05,ZAR,NET30,SERVICES,22,,TH,4187,0.142,0,2818.93,0,NONE,,"{""reason"": ""NONE""}",22.0,4132.023404255318,-0.39782200695664555,0,0,0,Missouri,142874477.40079096,,
INV_0245321,09697101-8b2c-450a-ab15-c11bb113d50b,DPT_033,2023-04-25,12253.13,ZAR,NET30,SERVICES,2,,DJ,800,0.099,0,11030.66,0,NONE,,"{""reason"": ""NONE""}",15.0,12154.695,0.5320418552160022,0,0,1,Pennsylvania,228230337.7671311,,
INV_0081959,8c91bd13-8ea0-4346-892c-4801698f04f8,DPT_014,2023-09-18,4045.73,ZAR,NET60,SERVICES,21,,SZ,3925,0.407,0,6879.7,0,NONE,,"{""reason"": ""NONE""}",12.0,8033.698846153846,-0.3993335600100866,0,0,0,Texas,213889789.54939508,,
INV_0053806,8163b6ce-1877-4c06-94ad-625215bc2a3e,DPT_023,2023-03-13,5720.61,ZAR,NET30,GOODS,2,,AE,1291,0.305,0,6775.53,0,NONE,,"{""reason"": ""NONE""}",15.0,11530.68576923077,-0.20926824633536967,0,0,1,Arkansas,471719619.69151163,,
INV_0284864,03254fbd-dce8-41c5-9bd3-0aec0b461173,DPT_046,2023-12-14,12007.11,ZAR,NET30,GOODS,5,,CG,428,0.178,0,6263.76,0,NONE,,"{""reason"": ""NONE""}",20.0,6292.389607843137,0.5041235157109311,0,0,1,Mississippi,271866289.7393795,,
INV_0055082,782351d9-d94d-4188-816c-e054282c6470,DPT_002,2023-09-05,1109.24,ZAR,NET30,SERVICES,11,,BA,103,0.124,0,2794.53,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",15.0,3114.1658139534884,-0.7325663247172116,0,1,0,Nevada,14914645.502737343,,
INV_0020960,cdfd9531-302b-4831-92a1-fe7ddfa59722,DPT_017,2023-08-05,4599.35,ZAR,NET30,GOODS,19,data/v1/20251214_172643/images/INV_0020960.png,BY,30,0.362,0,4592.77,0,NONE,,"{""reason"": ""NONE""}",16.0,6325.506341463415,-0.33650878512675353,0,0,0,Tennessee,476118238.14948916,18608.5,0.0
INV_0216777,4c80d33a-ad5b-43c8-8c88-0714837217e0,DPT_046,2023-11-27,1692.99,ZAR,NET30,GOODS,13,,AR,2917,0.125,0,2470.36,0,NONE,,"{""reason"": ""NONE""}",10.0,2890.2935294117647,-0.6663223986702017,0,0,0,Mississippi,271866289.7393795,,
INV_0041164,e95f176c-deba-4186-ba10-82170ad7c9a2,DPT_049,2023-10-24,36379.62,ZAR,NET60,GOODS,23,,FJ,4451,0.228,0,12113.59,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",12.0,16517.744324324325,3.269914950434718,0,0,0,North Dakota,45958704.060773954,,
INV_0024090,c5ce099c-46b8-4659-91df-12d7dd30de89,DPT_033,2023-10-07,723.72,ZAR,NET60,SERVICES,16,,DJ,1088,0.05,0,2005.62,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",14.0,2477.1186363636366,-0.776315118498185,0,1,0,Pennsylvania,228230337.7671311,,
INV_0043281,f275b5f3-d436-47a8-b3ec-b951ab8cbf97,DPT_020,2023-05-01,4157.94,ZAR,NET30,SERVICES,7,,PH,2729,0.54,0,6191.87,0,NONE,,"{""reason"": ""NONE""}",13.0,7321.682432432431,-0.386599973814395,0,0,0,New Jersey,245316830.24895635,,
INV_0149044,d9eb404c-1851-41cf-9dab-b10abd10f87c,DPT_038,2023-01-27,2738.17,ZAR,NET30,GOODS,18,,TH,1838,0.195,0,9241.38,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",12.0,8917.6175,-0.5477154151570301,0,1,0,Connecticut,155462729.73333225,,
INV_0126587,425e0259-b884-46d2-928f-cf68c871d7b3,DPT_036,2023-01-03,4909.5,ZAR,NET60,SERVICES,0,,SO,1046,0.429,0,7824.89,0,NONE,,"{""reason"": ""NONE""}",3.0,8700.393333333333,-0.30131297585312594,0,0,1,New Hampshire,174005417.58110693,,
INV_0052566,b69f5eab-b9ff-4c29-97d9-cbb0309e47ba,DPT_047,2023-06-25,4362.23,ZAR,NET90,SERVICES,15,,BR,1952,0.337,0,6064.21,0,NONE,,"{""reason"": ""NONE""}",13.0,7447.493928571428,-0.36341715299701827,0,0,0,Vermont,426130646.54993266,,
INV_0175972,38749f3c-c2d4-4b56-8bbe-d98007e67cb0,DPT_012,2023-06-09,874.93,ZAR,NET30,GOODS,14,,ZW,47,0.193,0,1022.22,0,NONE,,"{""reason"": ""NONE""}",18.0,1189.178,-0.7591558139027789,0,0,0,Connecticut,142923347.63187703,,
INV_0097179,8f9797b0-6d7c-43c9-b4a6-9f3c8d3aed99,DPT_002,2023-02-07,256.05,ZAR,NET60,GOODS,4,,AD,2797,0.484,0,1935.72,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",9.0,1951.1058333333333,-0.829386290908301,0,1,1,Nevada,14914645.502737343,,
INV_0076440,4f8d5238-288b-48b5-b5b4-53ca3d42993c,DPT_009,2023-07-03,2121.22,ZAR,NET30,SERVICES,21,,DJ,103,0.358,0,6576.82,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",13.0,6725.1438775510205,-0.6177268758417458,0,1,0,Arizona,228260536.5655489,,
INV_0246026,49c13de7-3b42-46c5-885b-15fb4a8ff810,DPT_005,2023-04-16,3968.61,ZAR,NET30,SERVICES,17,,DJ,3905,0.311,0,4088.57,0,NONE,,"{""reason"": ""NONE""}",13.0,4206.197954545455,-0.4080851344456247,0,0,0,Arkansas,116229088.95079409,,
INV_0136788,7092d401-4367-4d58-8b6c-03c8721e5419,DPT_000,2023-11-03,12822.71,ZAR,NET60,SERVICES,16,,MN,33,0.317,0,10438.73,0,NONE,,"{""reason"": ""NONE""}",11.0,10462.399249999999,0.5966777702444492,0,0,0,Rhode Island,327888135.03695077,,
INV_0291592,0ab1a504-1f8c-46e0-a431-13fd8e190d07,DPT_030,2023-12-10,2269.73,ZAR,NET30,SERVICES,12,,ML,3246,0.386,0,5119.35,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",17.0,6529.421568627451,-0.6008739671355506,0,1,0,Wyoming,153509548.44925362,,
INV_0219591,c32d4526-b3e4-410a-85f5-0c522e2fbf77,DPT_042,2023-08-01,1160.85,ZAR,NET30,GOODS,4,,WS,114,0.213,0,2353.04,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",7.0,2738.71129032258,-0.7267096240349227,0,1,1,Wyoming,296058218.29171246,,
INV_0033950,4d6168bd-2def-4193-9c62-b3a23a3c563e,DPT_038,2023-08-18,36788.92,ZAR,NET30,GOODS,21,,LA,3297,0.126,0,9138.99,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",20.0,12143.007391304347,3.316362297639927,0,0,0,Connecticut,155462729.73333225,,
INV_0005919,dc3bbdd8-a74e-42a9-a20b-9ea98a0f9508,DPT_040,2023-09-08,38022.14,ZAR,NET30,GOODS,20,,SN,668,0.294,0,29055.23,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",13.0,28108.984857142856,3.456308052637261,0,0,0,Rhode Island,210207695.81482586,,
INV_0133824,28524385-d9f2-4d0d-8cc9-f5f2e42e5037,DPT_034,2023-01-15,36068.12,ZAR,NET30,GOODS,22,data/v1/20251214_172643/images/INV_0133824.png,BA,2883,0.158,0,9350.39,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",7.0,14321.607142857143,3.234565943216485,0,0,0,Tennessee,279931198.2698545,117808.28,0.0
INV_0125259,eac80da1-de9f-4f5b-b2d3-545861ea2f30,DPT_048,2023-05-29,5167.06,ZAR,NET60,GOODS,14,,MC,4640,0.249,0,5940.28,0,NONE,,"{""reason"": ""NONE""}",8.0,6166.06193548387,-0.2720850776215749,0,0,0,Nevada,147954148.85425425,,
INV_0241009,3dc98290-15ea-4b27-b0e9-12f2f2b43abf,DPT_034,2023-08-03,3755.22,ZAR,NET30,GOODS,1,,IN,4202,0.384,0,4337.99,0,NONE,,"{""reason"": ""NONE""}",14.0,5928.380999999999,-0.4323006228896016,0,0,1,Tennessee,279931198.2698545,,
INV_0044754,61a1a29c-5228-4d8d-a2ba-9fceaebbaf9c,DPT_047,2023-04-07,8394.74,ZAR,NET60,GOODS,14,,IQ,3299,0.081,0,4221.63,0,NONE,,"{""reason"": ""NONE""}",17.0,5175.840833333333,0.0941919163371626,0,0,0,Vermont,426130646.54993266,,
INV_0295937,d12daea8-673d-4920-a0ee-64baa4b0718e,DPT_041,2023-12-01,1766.47,ZAR,NET30,GOODS,14,,TN,3929,0.433,0,1220.96,0,NONE,,"{""reason"": ""NONE""}",15.0,1547.1438095238095,-0.6579838912853034,0,0,0,Connecticut,51190351.867643066,,
INV_0060528,7b0ccad9-eee1-4cae-b02e-21aa352b6ec8,DPT_018,2023-09-04,4094.98,ZAR,NET30,SERVICES,10,,MR,238,0.198,0,4542.37,0,NONE,,"{""reason"": ""NONE""}",14.0,4786.443249999999,-0.3937446720309598,0,0,0,California,419911365.2428973,,
INV_0134529,96dd6c82-a890-4e31-b517-5f39735444fb,DPT_046,2023-07-23,2082.62,ZAR,NET30,SERVICES,15,,LY,1555,0.304,0,1126.09,0,NONE,,"{""reason"": ""NONE""}",14.0,1177.5939473684211,-0.6221072022578736,0,0,0,Mississippi,271866289.7393795,,
INV_0247154,b787ef8d-3495-411e-ae27-d4321dc1e7eb,DPT_046,2023-06-03,3773.09,ZAR,NET30,GOODS,1,,IN,964,0.536,0,6294.03,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",12.0,8580.603333333334,-0.4302727360228605,0,1,1,Mississippi,271866289.7393795,,
INV_0247708,59fe3d53-624f-4a4b-bae1-e13796ee50e5,DPT_038,2023-11-22,1937.54,ZAR,NET30,SERVICES,11,data/v1/20251214_172643/images/INV_0247708.png,BD,1443,0.475,0,3709.88,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",15.0,4421.394117647059,-0.6385708747048119,0,1,0,Connecticut,155462729.73333225,5622.81,1.0
INV_0044071,42b7c048-8d35-43be-8962-4ec9e80382eb,DPT_018,2023-07-01,2457.22,ZAR,NET60,SERVICES,5,,ML,157,0.221,0,3653.98,0,NONE,,"{""reason"": ""NONE""}",13.0,4420.1836111111115,-0.5795976096288202,0,0,1,California,419911365.2428973,,
INV_0131219,76da3ca0-d2e8-4f38-a2a9-d4d8102efde5,DPT_045,2023-03-16,82463.74,ZAR,NET30,GOODS,11,,MU,2304,0.293,0,27956.27,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",14.0,38154.96966666667,8.499538997066892,0,0,0,Florida,46021400.39881262,,
INV_0050928,19abdc15-296b-47bf-b301-bb6cb3061300,DPT_030,2023-04-24,2347.59,ZAR,NET30,SERVICES,5,,BA,3035,0.148,0,3008.18,0,NONE,,"{""reason"": ""NONE""}",14.0,3145.4381395348837,-0.5920384175303769,0,0,1,Wyoming,153509548.44925362,,
INV_0007473,607796a3-8685-4baa-ba76-8555a987b218,DPT_022,2023-11-05,1838.13,ZAR,NET90,GOODS,14,,KG,852,0.189,0,2880.73,0,NONE,,"{""reason"": ""NONE""}",9.0,3619.236578947369,-0.6498519174257253,0,0,0,New York,298621222.7947611,,
INV_0091668,9d8776a0-72d7-4bdd-b817-99ffb49e04cc,DPT_019,2023-01-15,21203.14,ZAR,NET30,SERVICES,8,,NP,2143,0.324,0,14191.19,1,NONE,,"{""reason"": ""NONE""}",6.0,18187.01166666667,1.5476886227706053,0,0,0,Connecticut,269888487.263314,,
INV_0142101,eacb1f6d-7549-49f9-850a-48d446b518de,DPT_006,2023-07-18,759.49,ZAR,NET30,GOODS,0,,UG,4585,0.117,0,2229.06,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",13.0,2509.7108510638295,-0.772255940365934,0,1,1,Texas,377137174.5502147,,
INV_0234331,80bbae52-6ec0-4269-a108-4dd9f75d1e3c,DPT_017,2023-01-14,4829.52,ZAR,NET30,GOODS,2,data/v1/20251214_172643/images/INV_0234331.png,GH,266,0.012,0,2816.2,0,NONE,,"{""reason"": ""NONE""}",5.0,2965.596,-0.3103891029713098,0,0,1,Tennessee,476118238.14948916,15114.52,1.0
INV_0262390,69fd28e6-e271-4ff9-aa95-27f6f8170ebf,DPT_017,2023-10-15,14653.26,ZAR,NET60,SERVICES,13,,LK,2245,0.017,0,8193.95,1,NONE,,"{""reason"": ""NONE""}",14.0,10012.89294117647,0.8044085091315655,0,0,0,Tennessee,476118238.14948916,,
INV_0280858,dc4ad56b-d601-4237-ac9e-d156f63fce41,DPT_045,2023-11-14,1069.7,ZAR,NET30,GOODS,22,,CV,2226,0.535,0,2475.09,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",15.0,3083.874,-0.7370533222947684,0,1,0,Florida,46021400.39881262,,
INV_0015182,0ef8c2d6-f7fd-4646-b7bb-3eec4bf50b52,DPT_021,2023-02-07,4770.04,ZAR,NET30,SERVICES,20,,NP,111,0.455,0,4837.29,0,NONE,,"{""reason"": ""NONE""}",12.0,5840.719285714285,-0.3171388909306694,0,0,0,North Dakota,472837706.6746403,,
INV_0216853,9e374f7a-c42c-4c39-a05b-46c556363094,DPT_029,2023-07-03,11916.07,ZAR,NET60,GOODS,6,,NL,165,0.128,1,4432.68,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",16.0,4859.5886666666665,0.4937923002465716,0,0,0,Hawaii,174212213.28368965,,
INV_0119720,1346d1a9-f680-4cdb-b7e4-90c71d7bc313,DPT_004,2023-03-07,261.6,ZAR,NET60,SERVICES,20,,TV,4301,0.435,0,1288.75,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",13.0,1422.3588461538461,-0.8287564771360338,0,1,0,Louisiana,295635808.5560889,,
INV_0060752,c6641285-4303-4bc1-9e25-95b88fc9c86b,DPT_030,2023-04-11,8233.65,ZAR,NET30,GOODS,20,,FM,3908,0.526,0,6370.79,0,NONE,,"{""reason"": ""NONE""}",11.0,6516.438571428572,0.07591142974716202,0,0,0,Wyoming,153509548.44925362,,
INV_0146227,87cdb6a1-bf01-4e32-977d-6e7e07d924ce,DPT_024,2023-10-26,7972.04,ZAR,NET90,SERVICES,17,data/v1/20251214_172643/images/INV_0146227.png,BG,144,0.234,0,18628.02,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",13.0,24217.13125,0.04622393768179456,0,1,0,Rhode Island,498951463.41568965,13873.39,0.0
INV_0007737,9424aed5-1bac-4c15-8fa0-3f26f6f7f0cc,DPT_036,2023-08-21,1518.43,ZAR,NET30,SERVICES,8,,MN,106,0.356,0,5180.42,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",15.0,5912.437692307692,-0.6861314603074882,0,1,0,New Hampshire,174005417.58110693,,
INV_0167691,e6e8790b-215d-4b1f-a8cd-f44d7b742440,DPT_022,2023-11-08,2255.73,ZAR,NET60,SERVICES,4,data/v1/20251214_172643/images/INV_0167691.png,BR,1062,0.11,0,1538.89,0,NONE,,"{""reason"": ""NONE""}",13.0,1986.6090697674415,-0.6024626865610891,0,0,1,New York,298621222.7947611,5918.02,0.0
INV_0246243,6bc4123e-bde1-4c1b-a073-3f6d0d6a05b3,DPT_049,2023-05-28,2448.59,ZAR,NET30,GOODS,23,,DE,4743,0.232,0,5871.71,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",14.0,6411.371395348837,-0.5805769416747057,0,1,0,North Dakota,45958704.060773954,,
INV_0079791,ddfcd1d5-cb86-4dea-b722-2fbeea06f94b,DPT_005,2023-02-16,4325.41,ZAR,NET30,SERVICES,12,,UG,1248,0.36,0,5036.91,0,NONE,,"{""reason"": ""NONE""}",19.0,6511.927307692307,-0.36759548508618467,0,0,0,Arkansas,116229088.95079409,,
INV_0056935,6c4596f6-c012-40ff-b0ed-e303aa53c19c,DPT_004,2023-07-09,10578.02,ZAR,NET30,GOODS,17,,BR,4249,0.135,0,6184.3,0,NONE,,"{""reason"": ""NONE""}",12.0,8235.8359375,0.34195044115072304,0,0,0,Louisiana,295635808.5560889,,
INV_0142861,8768a84f-a76a-4de6-8e9e-1a11fcbb4e59,DPT_010,2023-10-15,2720.93,ZAR,NET60,SERVICES,3,,GT,76,0.208,0,2677.62,0,NONE,,"{""reason"": ""NONE""}",16.0,2933.9539215686273,-0.549671809649622,0,0,1,Arizona,477880716.71451265,,
INV_0199960,9fddde2e-a8a2-47ad-abd3-cdcd27794685,DPT_014,2023-05-11,2418.07,ZAR,NET30,GOODS,9,,TG,2626,0.326,0,2205.65,0,NONE,,"{""reason"": ""NONE""}",14.0,2072.5594871794874,-0.5840403500223798,0,0,0,Texas,213889789.54939508,,
INV_0110013,69a53b4f-8ff8-469d-8ec0-713dea2c7a51,DPT_007,2023-11-06,8472.14,ZAR,NET30,SERVICES,21,,MH,3116,0.252,0,8700.8,0,NONE,,"{""reason"": ""NONE""}",14.0,8194.097407407407,0.1029752651612115,0,0,0,New York,135527637.75179547,,
INV_0123852,acc216a0-1bbc-41f7-9f18-e583f0b6f83f,DPT_047,2023-09-20,12248.06,ZAR,NET30,SERVICES,15,,SN,4699,0.306,0,7888.72,0,NONE,,"{""reason"": ""NONE""}",11.0,10435.4365,0.5314665118240394,0,0,0,Vermont,426130646.54993266,,
INV_0114001,bd54da04-4dcd-4009-88d5-77179055a36f,DPT_018,2023-11-22,20215.22,ZAR,NET90,GOODS,12,data/v1/20251214_172643/images/INV_0114001.png,IS,120,0.034,0,6498.16,0,NONE,,"{""reason"": ""NONE""}",11.0,7413.121162790698,1.4355795017078867,0,0,0,California,419911365.2428973,48678.87,1.0
INV_0218675,87cdb6a1-bf01-4e32-977d-6e7e07d924ce,DPT_040,2023-12-06,19120.06,ZAR,NET30,GOODS,7,,BG,144,0.234,0,18628.02,0,NONE,,"{""reason"": ""NONE""}",9.0,24450.656363636364,1.3113007898455427,0,0,0,Rhode Island,210207695.81482586,,
INV_0252063,2cf72140-bd9b-4648-a876-1e85bddfa03a,DPT_047,2023-09-16,3884.58,ZAR,NET30,GOODS,6,,SV,3140,0.473,0,4961.85,0,NONE,,"{""reason"": ""NONE""}",9.0,5927.487555555555,-0.41762085539762517,0,0,0,Vermont,426130646.54993266,,
INV_0101182,176de21f-1b46-4bdc-9c56-d9bc5111d31d,DPT_002,2023-01-01,2880.44,ZAR,NET60,GOODS,18,data/v1/20251214_172643/images/INV_0101182.png,CU,3287,0.056,0,3105.42,0,NONE,,"{""reason"": ""NONE""}",2.0,2117.935,-0.5315706213947894,0,0,0,Nevada,14914645.502737343,7220.27,0.0
INV_0173431,6449cb6f-bf72-4e52-b04b-237082701238,DPT_016,2023-03-13,11333.5,ZAR,NET30,GOODS,20,,BI,3343,0.372,0,4608.62,0,NONE,,"{""reason"": ""NONE""}",14.0,5084.9588,0.4276822805511428,0,0,0,Connecticut,157917265.03383747,,
INV_0165361,6df72cd3-979a-4051-b317-591a3283daa4,DPT_034,2023-11-15,11925.28,ZAR,NET30,GOODS,6,,US,4169,0.374,0,9519.41,0,NONE,,"{""reason"": ""NONE""}",8.0,11028.5496,0.4948374506686582,0,0,0,Tennessee,279931198.2698545,,
INV_0171453,d5bcb8d0-4094-4ded-abeb-ac31d4f8fd72,DPT_003,2023-11-10,18265.73,ZAR,NET30,SERVICES,20,,TN,2124,0.424,0,8728.95,0,NONE,,"{""reason"": ""NONE""}",9.0,9152.534705882354,1.2143514565012308,0,0,0,New York,420410228.3429599,,
INV_0016024,475287aa-5408-49ac-a601-ddd03170f437,DPT_025,2023-11-30,15684.31,ZAR,NET30,SERVICES,13,,AG,60,0.564,0,8213.9,0,NONE,,"{""reason"": ""NONE""}",13.0,9906.315555555555,0.9214120208245327,0,0,0,North Carolina,21713503.886269618,,
INV_0281958,24655c39-7d4d-4add-a488-0945ad1db537,DPT_003,2023-11-17,1944.4,ZAR,NET30,GOODS,1,,CU,4753,0.087,0,3690.61,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",13.0,5203.405277777778,-0.637792402186298,0,1,1,New York,420410228.3429599,,
INV_0243852,f8d8b7f1-c86c-4544-a7d4-cf50f791f1e5,DPT_001,2023-12-03,11528.49,ZAR,NET30,GOODS,10,,IT,1415,0.329,0,5215.37,0,NONE,,"{""reason"": ""NONE""}",19.0,5272.293777777778,0.44980973775012606,0,0,0,Arkansas,26668785.201303322,,
INV_0247254,637ddcd6-98d3-448b-903b-4078a39c9ec6,DPT_046,2023-11-01,4108.94,ZAR,NET30,GOODS,2,,TV,3767,0.341,0,5603.36,0,NONE,,"{""reason"": ""NONE""}",9.0,7704.805454545454,-0.39216049180378,0,0,1,Mississippi,271866289.7393795,,
INV_0114268,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,DPT_006,2023-11-30,36039.58,ZAR,NET60,SERVICES,20,,JP,2679,0.301,0,21738.81,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",14.0,24393.550606060602,3.2313272251875653,0,0,0,Texas,377137174.5502147,,
INV_0082581,50ee7a92-a091-41e0-b891-b0c3dd3f487e,DPT_034,2023-08-05,10676.09,ZAR,NET30,GOODS,13,,WS,1769,0.269,0,3266.15,0,NONE,,"{""reason"": ""NONE""}",16.0,4349.263939393939,0.3530794207266207,0,0,0,Tennessee,279931198.2698545,,
INV_0291558,29ec8e49-d1bd-48c0-871d-5e601d5206ab,DPT_012,2023-08-07,1309.46,ZAR,NET90,GOODS,9,,GM,33,0.203,0,1791.97,0,NONE,,"{""reason"": ""NONE""}",13.0,2052.356153846154,-0.7098453673328308,0,0,0,Connecticut,142923347.63187703,,
INV_0016353,22af711f-1b62-4a9d-b536-6b9f320f72c0,DPT_005,2023-01-10,27689.92,ZAR,NET30,SERVICES,0,,ZA,4780,0.083,0,12731.79,0,NONE,,"{""reason"": ""NONE""}",4.0,18724.239999999998,2.2838081509988246,0,0,1,Arkansas,116229088.95079409,,
INV_0173627,340029c3-ea11-405b-91fa-cefad6f89f7a,DPT_000,2023-07-29,6955.82,ZAR,NET30,SERVICES,5,,BW,4266,0.102,1,9441.94,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",13.0,13374.043243243243,-0.06909666621969146,0,0,1,Rhode Island,327888135.03695077,,
INV_0117764,54669d19-10df-4974-95ab-946da5b5cdc2,DPT_015,2023-02-25,3131.69,ZAR,NET60,GOODS,6,,KE,1800,0.104,0,7338.03,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",17.0,9765.805806451612,-0.5030587817043204,0,1,0,Pennsylvania,7018473.868064399,,
INV_0056944,acc216a0-1bbc-41f7-9f18-e583f0b6f83f,DPT_032,2023-07-22,8285.02,ZAR,NET30,GOODS,16,,SN,4699,0.306,0,7888.72,0,NONE,,"{""reason"": ""NONE""}",16.0,11874.3753125,0.08174089523929898,0,0,0,Arkansas,30056782.33772621,,
INV_0218128,6efb63b1-1b04-4863-bd7d-dbedd284476c,DPT_008,2023-10-31,5546.86,ZAR,NET30,SERVICES,0,,HN,3124,0.161,0,9087.97,0,NONE,,"{""reason"": ""NONE""}",12.0,11138.298648648648,-0.22898538920589298,0,0,1,Louisiana,212889065.30955267,,
INV_0034778,c534ca08-f6f2-4d1c-9bb8-b9c8893259f3,DPT_025,2023-04-12,2531.6,ZAR,NET30,GOODS,1,,BG,94,0.28,0,1482.63,0,NONE,,"{""reason"": ""NONE""}",11.0,1738.076388888889,-0.5711569702808518,0,0,1,North Carolina,21713503.886269618,,
INV_0083946,227d4660-293f-4266-97a4-18b892d00319,DPT_040,2023-08-14,21973.16,ZAR,NET90,SERVICES,9,,BY,1246,0.442,1,36591.59,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",9.0,34823.96947368421,1.635070460774406,0,0,0,Rhode Island,210207695.81482586,,
INV_0294801,5e659654-0e90-48b6-89a0-a0f673b0a091,DPT_022,2023-07-20,2530.63,ZAR,NET30,SERVICES,15,,CD,4340,0.628,1,4360.4,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",9.0,5067.100285714286,-0.5712670458410497,0,0,0,New York,298621222.7947611,,
